ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
2347,task_20251202_051019_1116,5,,,M4:13,豆,,,,,M4,庙前遗址,M4,,M4,泥质红褐胎黑皮陶,,,,红褐胎黑皮,,,豆盘底部稍内凹，豆把饰长方形镂空三个,,通高6.2厘米，口径16.4厘米，底径10.8厘米,,6.2,16.4,,,,,,,长方形镂空,,,,,,,,0,,[0],"{""artifact_code"": ""M4:13"", ""subtype"": ""豆"", ""clay_type"": ""泥质红褐胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""红褐胎黑皮"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""豆盘底部稍内凹，豆把饰长方形镂空三个"", ""vessel_combination"": null, ""dimensions"": ""通高6.2厘米，口径16.4厘米，底径10.8厘米"", ""height"": 6.2, ""diameter"": 16.4, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""长方形镂空"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M4"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""M4"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一O，1""]}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2348,task_20251202_051019_1116,5,,,M4:14,鼎,,,,,M4,庙前遗址,M4,,M4,夹砂红褐陶,,,,红褐陶，表面浆抹呈褐色,,,残甚,,,,,,,,,,浆抹,,,,,,,,,,0,,[0],"{""artifact_code"": ""M4:14"", ""subtype"": ""鼎"", ""clay_type"": ""夹砂红褐陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""红褐陶，表面浆抹呈褐色"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""残甚"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": ""浆抹"", ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M4"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""M4"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一O，2""]}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2349,task_20251202_051019_1116,5,,,M4:15,罐,,,,,M4,庙前遗址,M4,,M4,夹砂红陶,,,,红陶，表面抹光呈褐色,,,口沿面稍内凹,,通高11.1厘米，口径11.7厘米，底径8厘米,,11.1,11.7,,,,抹光,抹光,,,,,,,,,,0,,[0],"{""artifact_code"": ""M4:15"", ""subtype"": ""罐"", ""clay_type"": ""夹砂红陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""红陶，表面抹光呈褐色"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""口沿面稍内凹"", ""vessel_combination"": null, ""dimensions"": ""通高11.1厘米，口径11.7厘米，底径8厘米"", ""height"": 11.1, ""diameter"": 11.7, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""抹光"", ""surface_treatment"": ""抹光"", ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M4"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""M4"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一〇，3""]}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2350,task_20251202_051019_1116,5,,,M5:3,鼎,,,,,庙前遗址M5,庙前遗址,M5,,M5,泥质黑皮陶,,,砂,褐陶，表皮浆抹状,,,表皮浆抹状 | 折腹，豆柄上饰三周凹弦纹并椭圆形镂孔,,高12.5厘米，口径17.6厘米，圈足径13厘米,,15.4,17.6,,,,浆抹,浆抹状,,凹弦纹，椭圆形镂孔,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""鼎"", ""image_references"": ""['图———，2'] | ['图二○一，3'] | []"", ""dimensions"": ""高12.5厘米，口径17.6厘米，圈足径13厘米"", ""height"": 15.4, ""location_unit"": null, ""excavation_location"": ""庙前遗址M5"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""浆抹状"", ""clay_type"": ""泥质黑皮陶"", ""ex_unit"": ""M5"", ""forming_technique"": null, ""finishing_technique"": ""浆抹"", ""decoration_type"": ""凹弦纹，椭圆形镂孔"", ""artifact_code"": ""M5:3"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""褐陶，表皮浆抹状"", ""vessel_combination"": null, ""shape_features"": ""表皮浆抹状 | 折腹，豆柄上饰三周凹弦纹并椭圆形镂孔"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 17.6, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2351,task_20251202_051019_1116,5,,,M5:4,罐,,,,,庙前遗址M5,庙前遗址,M5,,M5,夹砂红陶,,,砂,红陶，表皮浆抹呈褐色,,,口沿面稍内凹 | 腹部有弦纹，矮圈足,,通高13.8~14.2厘米，口径9.3厘米，底径14厘米,,14.0,9.3,,,,浆抹,浆抹呈褐色,,弦纹,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""罐"", ""image_references"": ""['图———，3'] | []"", ""dimensions"": ""通高13.8~14.2厘米，口径9.3厘米，底径14厘米"", ""height"": 14.0, ""location_unit"": null, ""excavation_location"": ""庙前遗址M5"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""浆抹呈褐色"", ""clay_type"": ""夹砂红陶"", ""ex_unit"": ""M5"", ""forming_technique"": null, ""finishing_technique"": ""浆抹"", ""decoration_type"": ""弦纹"", ""artifact_code"": ""M5:4"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""红陶，表皮浆抹呈褐色"", ""vessel_combination"": null, ""shape_features"": ""口沿面稍内凹 | 腹部有弦纹，矮圈足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 9.3, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2352,task_20251202_051019_1116,5,,,M6:3,豆,,,,,庙前遗址M6,庙前遗址,M6,,M6,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,豆盘底留有螺旋状痕迹，豆把饰圆镂空三个,,通高11.8厘米，口径20.6厘米，底径15.2厘米,,11.8,20.6,,,,,,镂空,圆镂空,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""豆"", ""image_references"": ""['图一一二，3'] | []"", ""dimensions"": ""通高11.8厘米，口径20.6厘米，底径15.2厘米"", ""height"": 11.8, ""location_unit"": null, ""excavation_location"": ""庙前遗址M6"", ""decoration_method"": ""镂空"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""M6"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""圆镂空"", ""artifact_code"": ""M6:3"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""灰胎黑皮陶"", ""vessel_combination"": null, ""shape_features"": ""豆盘底留有螺旋状痕迹，豆把饰圆镂空三个"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 20.6, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2353,task_20251202_051019_1116,5,,,M8:3,豆,,,,,庙前遗址M8,庙前遗址,M8,,M8,泥质灰胎黑皮陶,,,,黑皮,,,豆把饰上下错落的两组与凹弦纹结合的六个长方形镂空 | 仅可辨豆柄,,通高10.5厘米，口径18厘米，底径13.4厘米,,10.5,18.0,,,,,,,凹弦纹,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""豆"", ""image_references"": ""['图一一四，2'] | ['图一九九，1'] | []"", ""dimensions"": ""通高10.5厘米，口径18厘米，底径13.4厘米"", ""height"": 10.5, ""location_unit"": ""M8"", ""excavation_location"": ""庙前遗址M8"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""M8"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""凹弦纹"", ""artifact_code"": ""M8:3"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""豆把饰上下错落的两组与凹弦纹结合的六个长方形镂空 | 仅可辨豆柄"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 18, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2354,task_20251202_051019_1116,5,,,M8:8,壶盖,,,,,M8,庙前遗址,M8,,M8,泥质灰陶,,,,灰,,,盖纽中空，盖面钻有一小孔,,通高2.4厘米,,2.4,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M8:8"", ""subtype"": ""壶盖"", ""clay_type"": ""泥质灰陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""盖纽中空，盖面钻有一小孔"", ""vessel_combination"": null, ""dimensions"": ""通高2.4厘米"", ""height"": 2.4, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M8"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""M8"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一四，3""]}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2355,task_20251202_051019_1116,5,,,M11:1,鼎,,,,,庙前遗址M11,庙前遗址,M11,,M11,泥质黑皮陶,,,,黑皮,,,口沿内面略内凹，垂腹，鱼鳍足 | 折腹,,通高12.4厘米，口径12厘米,,12.4,16.0,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""鼎"", ""image_references"": ""['图一一七，1'] | [] | ['图二O七，I']"", ""dimensions"": ""通高12.4厘米，口径12厘米"", ""height"": 12.4, ""location_unit"": null, ""excavation_location"": ""庙前遗址M11"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质黑皮陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M11:1"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""口沿内面略内凹，垂腹，鱼鳍足 | 折腹"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 16, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2356,task_20251202_051019_1116,5,,,M11:2,盘,,,,,庙前遗址M11,庙前遗址,M11,,M11,泥质褐胎黑皮陶,,,,黑皮,,,矮圈足 | 残朽,,通高3.4~3.7厘米，口径12.6厘米，底径7.4厘米,,3.55,12.6,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""盘"", ""image_references"": ""['图一一七，2'] | []"", ""dimensions"": ""通高3.4~3.7厘米，口径12.6厘米，底径7.4厘米"", ""height"": 3.55, ""location_unit"": null, ""excavation_location"": ""庙前遗址M11"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质褐胎黑皮陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M11:2"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""矮圈足 | 残朽"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 12.6, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2357,task_20251202_051019_1116,5,,,M11:3,罐,,,,,庙前遗址M11,庙前遗址,M11,,M11,夹砂褐陶,,,,褐,,,残朽,,通高14.4~14.6厘米，口径10.5厘米，圈足径8.9厘米,,14.5,10.5,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""罐"", ""image_references"": ""['图一一七，3'] | []"", ""dimensions"": ""通高14.4~14.6厘米，口径10.5厘米，圈足径8.9厘米"", ""height"": 14.5, ""location_unit"": null, ""excavation_location"": ""庙前遗址M11"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂褐陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M11:3"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""褐"", ""vessel_combination"": null, ""shape_features"": ""残朽"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 10.5, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2358,task_20251202_051019_1116,5,,,M11:4,豆,,,,,庙前遗址M11,庙前遗址,M11,,M11,泥质黑皮陶,,,,黑皮,,,折腹，豆盘底有螺旋状线，豆把饰四个长方形镂空,,通高9.8~10.3厘米，口径19.3厘米，底径13.5厘米,,10.05,19.3,,,,,,镂空,长方形镂空,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""豆"", ""image_references"": ""['图一一七，4'] | []"", ""dimensions"": ""通高9.8~10.3厘米，口径19.3厘米，底径13.5厘米"", ""height"": 10.05, ""location_unit"": null, ""excavation_location"": ""庙前遗址M11"", ""decoration_method"": ""镂空"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质黑皮陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""长方形镂空"", ""artifact_code"": ""M11:4"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""折腹，豆盘底有螺旋状线，豆把饰四个长方形镂空"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 19.3, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2359,task_20251202_051019_1116,5,,,M11:7,豆,,,,,M11,庙前遗址,M11,,M11,泥质灰胎黑皮陶,,,,黑皮,,,豆把饰四组长方形镂孔，把内壁留有制作时的弦纹,,通高9.8厘米，口径18.2厘米，底径13.1厘米,,9.8,18.2,,,,,,镂空,长方形镂孔,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""豆"", ""image_references"": ""['图一一七，5'] | []"", ""dimensions"": ""通高9.8厘米，口径18.2厘米，底径13.1厘米"", ""height"": 9.8, ""location_unit"": null, ""excavation_location"": ""M11"", ""decoration_method"": ""镂空"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""长方形镂孔"", ""artifact_code"": ""M11:7"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""豆把饰四组长方形镂孔，把内壁留有制作时的弦纹"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 18.2, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
2360,task_20251202_051019_1116,5,,,M11:14,陶纺轮,,,,,M11,庙前遗址,M11,,M11,泥质黑皮陶,,,,黑皮,,,截面略呈梯形，一面似施黑色圈状线,,直径约4.1厘米，厚1.4厘米,,,4.1,1.4,,,,,彩绘,黑色圈状线,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""庙前遗址"", ""subtype"": ""陶纺轮"", ""image_references"": ""['图一一七，6'] | []"", ""dimensions"": ""直径约4.1厘米，厚1.4厘米"", ""height"": null, ""location_unit"": null, ""excavation_location"": ""M11"", ""decoration_method"": ""彩绘"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质黑皮陶"", ""ex_unit"": ""M11"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""黑色圈状线"", ""artifact_code"": ""M11:14"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""黑皮"", ""vessel_combination"": null, ""shape_features"": ""截面略呈梯形，一面似施黑色圈状线"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 4.1, ""thickness"": 1.4, ""mixed_materials"": null}",{},0.8,2025-12-02 02:06:47,2025-12-02 02:06:47
